0,1.38718,1.387185,1.38715,1.387185
60000,1.38718,1.387225,1.38718,1.387225
120000,1.38723,1.38725,1.387205,1.387245
180000,1.38724,1.38725,1.387215,1.387225
240000,1.38722,1.387235,1.387125,1.387145
300000,1.38713,1.38713,1.387115,1.387125
360000,1.38713,1.38715,1.38713,1.38715
420000,1.387145,1.38717,1.38714,1.38714
480000,1.387145,1.38717,1.38714,1.387165
540000,1.38717,1.387235,1.387165,1.387225
600000,1.38723,1.38726,1.387225,1.387255
660000,1.38726,1.38726,1.38724,1.38726
720000,1.387255,1.387275,1.38725,1.38727
780000,1.387265,1.387265,1.38726,1.38726
840000,1.387255,1.387255,1.38724,1.38724
900000,1.387245,1.38725,1.387225,1.38725
960000,1.387245,1.38725,1.38724,1.38725
1020000,1.387245,1.38725,1.387245,1.38725
1080000,1.387245,1.38725,1.387205,1.38723
1140000,1.387225,1.38726,1.387225,1.38726
1260000,1.38725,1.387265,1.387235,1.387255
1320000,1.38726,1.387265,1.387245,1.387245
1380000,1.38725,1.38729,1.38725,1.387275
1440000,1.38727,1.38727,1.38726,1.387265
1500000,1.38726,1.387265,1.387255,1.38726
1560000,1.387255,1.38728,1.387255,1.387265
1620000,1.38727,1.38729,1.38727,1.38729
1680000,1.387285,1.387285,1.387275,1.38728
1740000,1.387285,1.38734,1.387275,1.38734
1800000,1.387345,1.38737,1.38733,1.387365
1860000,1.38737,1.387385,1.38736,1.387375
1920000,1.38738,1.387455,1.38737,1.387455
1980000,1.38745,1.38745,1.38737,1.387385
2040000,1.38738,1.38738,1.38736,1.387375
2100000,1.38737,1.38737,1.38734,1.387345
2160000,1.38734,1.38734,1.38721,1.38725
2220000,1.38724,1.387255,1.3872,1.38725
2280000,1.387245,1.38726,1.387245,1.387255
2340000,1.387245,1.387255,1.387245,1.387255
2400000,1.38725,1.387265,1.38725,1.387265
2460000,1.38727,1.38727,1.38725,1.38725
2520000,1.387245,1.38725,1.38724,1.38725
2580000,1.387245,1.387245,1.387165,1.387165
2640000,1.38717,1.387175,1.387165,1.38717
2700000,1.387175,1.38718,1.38716,1.38716
2760000,1.387155,1.38718,1.387025,1.387065
2820000,1.38706,1.38707,1.387055,1.387065
2880000,1.38706,1.38706,1.386965,1.38697
2940000,1.386975,1.386975,1.386815,1.386845
3000000,1.38684,1.386875,1.38681,1.38685
3060000,1.386845,1.38689,1.386725,1.38673
3120000,1.386725,1.386725,1.386605,1.386605
3180000,1.3866,1.38661,1.386535,1.38654
3240000,1.386535,1.386655,1.3865,1.386535
3300000,1.38653,1.386545,1.38651,1.38653
3360000,1.386535,1.386565,1.3865,1.3865
3420000,1.38651,1.386565,1.3865,1.386555
3480000,1.38657,1.386575,1.38653,1.38657
3540000,1.386565,1.386565,1.38652,1.386525
3600000,1.38653,1.38657,1.38648,1.38656
3660000,1.386565,1.38671,1.386555,1.38671
3720000,1.386705,1.38671,1.386665,1.38671
3780000,1.386715,1.386765,1.386705,1.386755
3840000,1.38676,1.38676,1.386745,1.38675
3900000,1.386745,1.386845,1.386745,1.386775
3960000,1.386785,1.386835,1.386755,1.386755
4020000,1.38675,1.38675,1.38666,1.386685
4080000,1.38668,1.38668,1.386655,1.386655
4140000,1.38665,1.38665,1.386605,1.38665
4200000,1.38664,1.38664,1.38654,1.386555
4260000,1.386565,1.38657,1.38655,1.386565
4320000,1.38658,1.38659,1.38657,1.38657
4380000,1.386565,1.38659,1.386565,1.38659
4440000,1.386585,1.386625,1.38658,1.386595
4500000,1.3866,1.38663,1.38651,1.38655
4560000,1.386545,1.386545,1.38654,1.386545
4620000,1.38655,1.38656,1.386545,1.386555
4680000,1.38655,1.386555,1.38654,1.38655
4740000,1.386545,1.38655,1.386545,1.386545
4800000,1.386535,1.38655,1.38653,1.38655
4860000,1.386545,1.38655,1.386465,1.38648
4920000,1.386475,1.386555,1.386475,1.38655
4980000,1.386545,1.386565,1.386545,1.38655
5040000,1.386545,1.38655,1.386535,1.38655
5100000,1.386565,1.386585,1.386565,1.386575
5160000,1.386565,1.386565,1.386555,1.386555
5220000,1.38656,1.386565,1.38656,1.386565
5280000,1.386555,1.386555,1.38655,1.386555
5400000,1.38656,1.386575,1.386555,1.386575
5460000,1.38658,1.386595,1.38657,1.386595
5520000,1.386585,1.386765,1.386575,1.386765
5580000,1.38676,1.386765,1.3867,1.386705
5640000,1.386715,1.386765,1.38665,1.38666
5700000,1.386665,1.38668,1.38666,1.386675
5760000,1.38668,1.386685,1.386675,1.38668
5820000,1.386675,1.386685,1.386675,1.38668
5880000,1.386675,1.386675,1.38667,1.38667
5940000,1.386665,1.386675,1.386665,1.386675
6000000,1.38668,1.38671,1.38668,1.386695
6060000,1.386705,1.386725,1.38669,1.38669
6120000,1.386675,1.38669,1.38665,1.38665
6180000,1.386645,1.386645,1.386565,1.386565
6240000,1.38656,1.386615,1.38655,1.38658
6300000,1.386585,1.38667,1.38654,1.38667
6360000,1.386675,1.386855,1.386665,1.38679
6420000,1.386795,1.38688,1.38679,1.38685
6480000,1.386845,1.386845,1.386755,1.386785
6540000,1.38679,1.386875,1.38676,1.38686
6600000,1.386855,1.386905,1.386835,1.386905
6660000,1.386915,1.386925,1.38671,1.38671
6720000,1.3867,1.38673,1.386685,1.386725
6780000,1.38673,1.386895,1.386705,1.386895
6840000,1.3869,1.387005,1.386895,1.38697
6900000,1.386975,1.387075,1.386975,1.386995
6960000,1.38699,1.387055,1.38697,1.387015
7020000,1.38701,1.38701,1.386955,1.38697
7080000,1.386975,1.387005,1.386975,1.387005
7140000,1.38701,1.38707,1.386985,1.387025
7200000,1.38703,1.38707,1.387025,1.387045
7260000,1.38705,1.387095,1.387025,1.387045
7320000,1.38704,1.387105,1.387015,1.387085
7380000,1.387075,1.38714,1.38705,1.387105
7440000,1.38712,1.38716,1.387085,1.387145
7500000,1.38715,1.387155,1.38709,1.38715
7560000,1.387145,1.387275,1.38712,1.387275
7620000,1.38727,1.387315,1.387225,1.3873
7680000,1.387305,1.387305,1.387305,1.387305
7740000,1.3873,1.38731,1.38728,1.38729
7800000,1.387285,1.387485,1.387275,1.387385
7860000,1.387395,1.38746,1.387375,1.387375
7920000,1.387385,1.387385,1.387365,1.387365
7980000,1.387375,1.38742,1.387345,1.387415
8040000,1.387405,1.38767,1.387405,1.387645
8100000,1.387635,1.387675,1.38757,1.387595
8160000,1.387605,1.387605,1.38751,1.387545
8220000,1.38755,1.38758,1.387525,1.387545
8280000,1.38754,1.387565,1.38753,1.387555
8340000,1.387575,1.387675,1.387575,1.38758
8400000,1.387585,1.38759,1.387575,1.387575
8460000,1.387565,1.38758,1.387565,1.387575
8520000,1.38758,1.38758,1.387575,1.387575
8580000,1.38758,1.387585,1.387575,1.387585
8640000,1.38758,1.38758,1.387475,1.3875
8700000,1.38751,1.38759,1.387505,1.38759
8760000,1.387585,1.387585,1.387555,1.387555
8820000,1.38756,1.387585,1.38751,1.38751
8880000,1.38752,1.38752,1.38746,1.38747
8940000,1.387475,1.38754,1.387475,1.3875
9000000,1.387505,1.387565,1.38748,1.38751
9060000,1.387515,1.387515,1.387465,1.387475
9120000,1.38747,1.387535,1.387455,1.387535
9180000,1.38753,1.387535,1.38752,1.387525
9240000,1.38753,1.38757,1.38753,1.38756
9300000,1.387565,1.387575,1.38755,1.387575
9360000,1.38759,1.3876,1.3875,1.3875
9420000,1.387495,1.387495,1.387495,1.387495
9480000,1.3875,1.387515,1.3875,1.38751
9540000,1.38752,1.38757,1.387505,1.38751
9600000,1.387505,1.38751,1.387465,1.387465
9660000,1.38747,1.38747,1.38746,1.38747
9720000,1.38746,1.38747,1.38741,1.38747
9780000,1.387465,1.387465,1.387385,1.387395
9840000,1.3874,1.3874,1.3874,1.3874
9900000,1.387395,1.387405,1.387395,1.387405
9960000,1.38741,1.38741,1.387385,1.387385
10020000,1.38739,1.387405,1.38739,1.3874
10080000,1.387405,1.387445,1.387395,1.387395
10140000,1.38739,1.387405,1.38739,1.387405
10200000,1.3874,1.38747,1.3874,1.387465
10260000,1.387475,1.387485,1.38747,1.387485
10320000,1.387475,1.38749,1.387425,1.387445
10380000,1.38745,1.3876,1.38745,1.3876
10440000,1.387595,1.387595,1.387555,1.38756
